year,page_numbers,line_number,smsa_name,total_units,private_total,private_1_unit,private_2_units,private_3_4_units,private_5plus_units,public_units,private_structures,total_valuation,private_valuation,private_1_unit_val,private_2_units_val,private_3_4_units_val,private_5plus_units_val,public_valuation
1973,pages_03_04.json,50,BLOOMINGTON,454,454,147,14,68,225,0,15,6388,6388,3256,153,679,2301,0
1973,pages_03_04.json,51,NORMAL TOWN,316,316,125,4,24,163,0,16,5552,5552,3413,71,334,1735,0
1973,pages_03_04.json,52,OUTSIDE CENTRAL CITIES,284,284,236,32,16,0,0,0,7045,7045,6369,491,185,0,0
1973,pages_03_04.json,53,"BOISE CITY, IDAHO",2787,2787,1975,238,158,416,0,8,43997,43997,34826,2795,1830,4546,0
1973,pages_03_04.json,54,BOISE CITY,669,669,182,78,17,392,0,6,10211,10211,4657,971,287,4296,0
1973,pages_03_04.json,55,OUTSIDE CENTRAL CITY,2118,2118,1793,160,141,24,0,2,33786,33786,30168,1824,1543,250,0
1973,pages_03_04.json,56,"BOSTON, MASS.",17071,17071,4349,412,142,12168,0,455,317930,317930,123166,6053,2298,186413,0
1973,pages_03_04.json,57,BOSTON,2481,2481,29,22,6,2424,0,96,44284,44284,595,290,60,43339,0
1973,pages_03_04.json,58,OUTSIDE CENTRAL CITY,14590,14590,4320,390,136,9744,0,359,273646,273646,122571,5762,2238,143074,0
1973,pages_03_04.json,59,"BRIDGEPORT, CONN.",2427,2352,886,240,145,1081,75,63,49626,48367,24850,3828,2119,17570,1260
1973,pages_03_04.json,60,BRIDGEPORT,392,392,46,30,3,313,0,15,6408,6408,979,372,40,5017,0
1973,pages_03_04.json,61,OUTSIDE CENTRAL CITY,2035,1960,840,210,142,768,75,48,43218,41959,23870,3457,2079,12553,1260
1973,pages_03_04.json,62,"BRISTOL, CONN.",357,357,310,2,45,0,0,0,6964,6964,6492,32,440,0,0
1973,pages_03_04.json,63,BRISTOL,243,243,196,2,45,0,0,0,4275,4275,3803,32,440,0,0
1973,pages_03_04.json,64,OUTSIDE CENTRAL CITY,114,114,114,0,0,0,0,0,2689,2689,2689,0,0,0,0
1973,pages_05_06.json,1,"BROCKTON, MASS.",1046,1046,591,22,40,393,0,12,17542,17542,12007,360,600,4576,0
1973,pages_05_06.json,2,BROCKTON,343,343,146,2,0,195,0,1,4873,4873,1842,31,0,3000,0
1973,pages_05_06.json,3,OUTSIDE CENTRAL CITY,703,703,445,20,40,198,0,11,12670,12670,10165,329,600,1576,0
1973,pages_05_06.json,4,"BROWNSVILLE-HARLINGEN-SAN BENITO, TEX.",3750,3750,544,0,15,3191,0,164,33085,33085,9346,0,168,23571,0
1973,pages_05_06.json,5,INSIDE CENTRAL CITIES,3712,3712,506,0,15,3191,0,164,32214,32214,8475,0,168,23571,0
1973,pages_05_06.json,6,BROWNSVILLE,3077,3077,360,0,0,2717,0,151,24688,24688,6046,0,0,18642,0
1973,pages_05_06.json,7,HARLINGEN,440,440,111,0,15,314,0,10,5639,5639,2070,0,168,3401,0
1973,pages_05_06.json,8,SAN BENITO,195,195,35,0,0,160,0,3,1888,1888,360,0,0,1528,0
1973,pages_05_06.json,9,OUTSIDE CENTRAL CITIES,38,38,38,0,0,0,0,0,870,870,870,0,0,0,0
1973,pages_05_06.json,10,"BRYAN-COLLEGE STATION, TEX.",1494,1494,297,8,43,1146,0,84,14763,14763,6559,107,302,7794,0
1973,pages_05_06.json,11,INSIDE CENTRAL CITIES,1494,1494,297,8,43,1146,0,84,14763,14763,6559,107,302,7794,0
1973,pages_05_06.json,12,BRYAN,263,263,178,6,11,68,0,1,4998,4998,4408,93,96,400,0
1973,pages_05_06.json,13,COLLEGE STATION,1231,1231,119,2,32,1078,0,83,9766,9766,2150,14,206,7394,0
1973,pages_05_06.json,14,OUTSIDE CENTRAL CITIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,pages_05_06.json,15,"BUFFALO, N.Y.",6956,6956,3590,414,85,2867,0,220,126448,126448,84227,5557,774,35889,0
1973,pages_05_06.json,16,BUFFALO,85,85,33,2,3,47,0,3,1606,1606,605,19,32,950,0
1973,pages_05_06.json,17,OUTSIDE CENTRAL CITY,6871,6871,3557,412,82,2820,0,217,124842,124842,83622,5538,742,34938,0
1973,pages_05_06.json,18,"BURLINGTON, N.C.",880,880,466,2,0,412,0,33,15680,15680,11996,28,0,3656,0
1973,pages_05_06.json,19,BURLINGTON,311,311,95,2,0,214,0,18,4711,4711,2903,28,0,1780,0
1973,pages_05_06.json,20,OUTSIDE CENTRAL CITY,569,569,371,0,0,198,0,15,10969,10969,9093,0,0,1876,0
1973,pages_05_06.json,21,"CANTON, OHIO",2549,2549,1565,316,55,613,0,65,56596,56596,40558,4983,694,10362,0
1973,pages_05_06.json,22,CANTON,363,363,47,22,4,290,0,21,7157,7157,1568,404,75,5110,0
1973,pages_05_06.json,23,OUTSIDE CENTRAL CITY,2186,2186,1518,294,51,323,0,44,49439,49439,38990,4579,619,5252,0
1973,pages_05_06.json,24,"CEDAR RAPIDS, IOWA",1158,1158,438,8,19,693,0,34,17483,17483,8661,120,190,8512,0
1973,pages_05_06.json,25,CEDAR RAPIDS,887,887,248,2,15,622,0,27,12442,12442,4554,35,160,7694,0
1973,pages_05_06.json,26,OUTSIDE CENTRAL CITY,271,271,190,6,4,71,0,7,5041,5041,4107,85,30,819,0
1973,pages_05_06.json,27,"CHAMPAIGN-URBANA-RANTOUL, ILL.",562,562,264,38,0,260,0,16,7919,7919,6239,412,0,1268,0
1973,pages_05_06.json,28,INSIDE CENTRAL CITIES,455,455,163,32,0,260,0,16,5042,5042,3431,343,0,1268,0
1973,pages_05_06.json,29,CHAMPAIGN,297,297,112,24,0,161,0,10,3212,3212,2325,220,0,667,0
1973,pages_05_06.json,30,RANTOUL VILLAGE,43,43,27,0,0,16,0,1,735,735,640,0,0,95,0
1973,pages_05_06.json,31,URBANA,115,115,24,8,0,83,0,5,1095,1095,466,123,0,506,0
1973,pages_05_06.json,32,OUTSIDE CENTRAL CITY,107,107,101,6,0,0,0,0,2876,2876,2808,69,0,0,0
1973,pages_05_06.json,33,"CHARLESTON, S.C.",3763,3563,2123,24,47,1369,200,112,56979,52716,40889,232,479,11116,4263
1973,pages_05_06.json,34,CHARLESTON,499,299,217,2,0,80,200,10,9056,4794,4466,18,0,310,4263
1973,pages_05_06.json,35,OUTSIDE CENTRAL CITY,3264,3264,1906,22,47,1289,0,102,47923,47923,36424,214,479,10806,0
1973,pages_05_06.json,36,"CHARLESTON, W.VA.",662,662,311,4,11,336,0,9,13585,13585,8367,40,115,5063,0
1973,pages_05_06.json,37,CHARLESTON,258,258,109,2,7,140,0,2,5732,5732,3829,20,75,1808,0
1973,pages_05_06.json,38,OUTSIDE CENTRAL CITY,404,404,202,2,4,196,0,7,7853,7853,4538,20,40,3255,0
1973,pages_05_06.json,39,"CHARLOTTE-GASTONIA, N.C.",8375,8375,5043,28,72,3232,0,318,159010,159010,117461,366,880,40303,0
1973,pages_05_06.json,40,INSIDE CENTRAL CITIES,2032,2032,547,4,17,1464,0,135,33444,33444,12617,79,190,20558,0
1973,pages_05_06.json,41,CHARLOTTE,1452,1452,248,4,14,1186,0,103,24771,24771,6940,79,171,17580,0
1973,pages_05_06.json,42,GASTONIA #,580,580,299,0,3,278,0,32,8673,8673,5676,0,19,2978,0
1973,pages_05_06.json,43,OUTSIDE CENTRAL CITY,6343,6343,4496,24,55,1768,0,183,125566,125566,104844,287,690,19745,0
1973,pages_05_06.json,44,"CHATTANOOGA, TENN.-GA.",3787,3787,1526,244,58,1959,0,27,55011,55011,26969,4933,577,22532,0
1973,pages_05_06.json,45,CHATTANOOGA,1878,1878,115,70,0,1693,0,16,22467,22467,2413,487,0,19567,0
1973,pages_05_06.json,46,OUTSIDE CENTRAL CITY,1909,1909,1411,174,58,266,0,11,32544,32544,24556,4446,577,2965,0
1973,pages_05_06.json,47,"CHICAGO, ILL.",46713,45853,20875,712,2555,21711,860,971,1000257,988374,588380,12171,38104,349720,11883
1973,pages_05_06.json,48,CHICAGO,5176,4316,657,62,79,3518,860,88,108630,96747,13721,1284,1064,80678,11883
1973,pages_05_06.json,49,OUTSIDE CENTRAL CITY,41537,41537,20218,650,2476,18193,0,883,891627,891627,574659,10887,37040,269041,0
1973,pages_05_06.json,50,"CINCINNATI, OHIO-KY.-IND.",8584,8584,4802,100,82,3600,0,281,161658,161658,124075,1595,1022,34967,0
1973,pages_05_06.json,51,CINCINNATI,1010,1010,91,10,12,897,0,41,11539,11539,2008,186,126,9219,0
1973,pages_05_06.json,52,OUTSIDE CENTRAL CITY,7574,7574,4711,90,70,2703,0,240,150119,150119,122067,1409,896,25748,0
1973,pages_05_06.json,53,"CLEVELAND, OHIO",7983,7965,4604,110,229,3022,18,106,219770,219330,158120,2757,4467,53986,440
1973,pages_05_06.json,54,CLEVELAND,643,625,84,14,0,527,18,4,9911,9471,1396,187,0,7888,440
1973,pages_05_06.json,55,OUTSIDE CENTRAL CITY,7340,7340,4520,96,229,2495,0,102,209859,209859,156724,2570,4467,46098,0
1973,pages_05_06.json,56,"COLORADO SPRINGS, COLO.",7384,7134,2707,80,116,4231,250,321,97708,92758,45999,849,3110,42800,4950
1973,pages_05_06.json,57,COLORADO SPRINGS #,6935,6685,2440,78,84,4083,250,317,92712,87762,42205,830,2647,42080,4950
1973,pages_05_06.json,58,OUTSIDE CENTRAL CITY,449,449,267,2,32,148,0,4,4996,4996,3794,19,463,720,0
1973,pages_05_06.json,59,"COLUMBIA, MO.",269,269,137,42,58,32,0,2,6664,6664,4634,703,1022,305,0
1973,pages_05_06.json,60,COLUMBIA,263,263,131,42,58,32,0,2,6447,6447,4417,703,1022,305,0
1973,pages_05_06.json,61,OUTSIDE CENTRAL CITY,6,6,6,0,0,0,0,0,217,217,217,0,0,0,0
1973,pages_05_06.json,62,"COLUMBIA, S.C.",3470,3365,1488,20,238,1619,105,192,63177,60506,34751,209,3408,22139,2671
1973,pages_05_06.json,63,COLUMBIA,300,195,40,2,25,128,105,5,8220,5549,1306,30,358,3855,2671
1973,pages_05_06.json,64,OUTSIDE CENTRAL CITY,3170,3170,1448,18,213,1491,0,187,54958,54958,33446,179,3050,18284,0
1973,pages_05_06.json,65,"COLUMBUS, GA.-ALA.",864,864,793,16,4,51,0,5,19823,19823,19204,155,29,435,0
1973,pages_05_06.json,66,COLUMBUS #,664,664,633,2,4,25,0,2,15450,15450,15141,19,29,260,0
1973,pages_05_06.json,67,OUTSIDE CENTRAL CITY,200,200,160,14,0,26,0,3,4374,4374,4063,136,0,175,0
1973,pages_07_08.json,1,"COLUMBUS, OHIO",10066,10066,4762,182,936,4186,0,410,188940,188940,128121,3477,11932,45410,0
1973,pages_07_08.json,2,COLUMBUS,5887,5887,1339,98,763,3687,0,354,76835,76835,27282,1755,9054,38744,0
1973,pages_07_08.json,3,OUTSIDE CENTRAL CITY,4179,4179,3423,84,173,499,0,56,112105,112105,100838,1722,2878,6666,0
1973,pages_07_08.json,4,"CORPUS CHRISTI, TEX.",2431,2431,744,144,11,1532,0,118,33853,33853,15261,2667,249,15676,0
1973,pages_07_08.json,5,CORPUS CHRISTI,1972,1972,522,68,11,1371,0,115,25802,25802,11513,1739,249,12301,0
1973,pages_07_08.json,6,OUTSIDE CENTRAL CITY,459,459,222,76,0,161,0,3,8051,8051,3748,928,0,3375,0
1973,pages_07_08.json,7,"DALLAS-FORT WORTH, TEX.",26139,26119,15125,204,99,10691,20,329,446883,446571,359689,3861,1848,81173,313
1973,pages_07_08.json,8,INSIDE CENTRAL CITIES.,8982,8982,2770,64,17,6131,0,61,120383,120383,81822,1635,442,36485,0
1973,pages_07_08.json,9,DALLAS,7575,7575,1884,34,8,5649,0,57,88955,88955,55714,892,221,32127,0
1973,pages_07_08.json,10,FORT WORTH,1407,1407,886,30,9,482,0,4,31428,31428,26107,743,220,4357,0
1973,pages_07_08.json,11,OUTSIDE CENTRAL CITIES,17157,17137,12355,140,82,4560,20,268,326500,326187,277867,2226,1406,44689,313
1973,pages_07_08.json,12,"DANBURY, CONN.",1804,1804,1223,12,48,521,0,41,39811,39811,33614,157,531,5508,0
1973,pages_07_08.json,13,DANBURY,858,858,364,10,45,439,0,29,12824,12824,7796,129,501,4398,0
1973,pages_07_08.json,14,OUTSIDE CENTRAL CITY,946,946,859,2,3,82,0,12,26986,26986,25818,28,30,1110,0
1973,pages_07_08.json,15,"DAVENPORT-ROCK ISLAND-MOLINE, IOWA-ILL.",2923,2923,1428,38,67,1390,0,72,46342,46342,30757,572,765,14248,0
1973,pages_07_08.json,16,INSIDE CENTRAL CITIES.,1663,1663,371,28,24,1240,0,53,21243,21243,7995,448,339,12460,0
1973,pages_07_08.json,17,DAVENPORT,1275,1275,245,18,12,1000,0,48,14506,14506,4610,288,168,9440,0
1973,pages_07_08.json,18,MOLINE,120,120,70,8,12,30,0,2,2596,2596,1965,130,171,330,0
1973,pages_07_08.json,19,ROCK ISLAND,268,268,56,2,0,210,0,3,4140,4140,1420,30,0,2690,0
1973,pages_07_08.json,20,OUTSIDE CENTRAL CITIES,1260,1260,1057,10,43,150,0,19,25100,25100,22763,124,425,1788,0
1973,pages_07_08.json,21,"DAYTON, OHIO",7019,6519,3431,176,622,2290,500,178,131138,118974,83604,2599,8331,24441,12164
1973,pages_07_08.json,22,DAYTON,297,297,65,6,15,211,0,1,3037,3037,1013,99,125,1800,0
1973,pages_07_08.json,23,OUTSIDE CENTRAL CITY,6722,6222,3366,170,607,2079,500,177,128101,115937,82591,2500,8206,22641,12164
1973,pages_07_08.json,24,"DAYTONA BEACH, FLA.",6019,6019,2675,242,280,2822,0,154,101526,101526,53287,2334,3428,42477,0
1973,pages_07_08.json,25,DAYTONA BEACH,1026,1026,97,0,8,921,0,52,14874,14874,1907,0,73,12894,0
1973,pages_07_08.json,26,OUTSIDE CENTRAL CITY,4993,4993,2578,242,272,1901,0,102,86652,86652,51380,2334,3355,29583,0
1973,pages_07_08.json,27,"DECATUR, ILL.",574,574,543,0,7,24,0,3,17533,17533,16983,0,70,480,0
1973,pages_07_08.json,28,DECATUR,282,282,258,0,0,24,0,3,9984,9984,9504,0,0,480,0
1973,pages_07_08.json,29,OUTSIDE CENTRAL CITY,292,292,285,0,7,0,0,0,7549,7549,7479,0,70,0,0
1973,pages_07_08.json,30,"DENVER-BOULDER, COLO.",28484,28184,12367,920,2047,12850,300,823,431876,425271,255318,12607,26187,131160,6605
1973,pages_07_08.json,31,INSIDE CENTRAL CITIES.,5389,5089,1125,200,150,3614,300,211,74314,67709,23547,2134,2055,39974,6605
1973,pages_07_08.json,32,BOULDER,546,546,234,6,111,195,0,18,10991,10991,7096,46,1629,2220,0
1973,pages_07_08.json,33,DENVER,4843,4543,891,194,39,3419,300,193,63324,56719,16450,2088,426,37754,6605
1973,pages_07_08.json,34,OUTSIDE CENTRAL CITIES,23095,23095,11242,720,1897,9236,0,612,357562,357562,231771,10473,24132,91185,0
1973,pages_07_08.json,35,"DES MOINES, IOWA",2013,2013,1164,92,4,753,0,36,41219,41219,32288,1552,45,7334,0
1973,pages_07_08.json,36,DES MOINES,646,646,267,52,4,323,0,14,9723,9723,6015,773,45,2890,0
1973,pages_07_08.json,37,OUTSIDE CENTRAL CITY,1367,1367,897,40,0,430,0,22,31496,31496,26273,779,0,4444,0
1973,pages_07_08.json,38,"DETROIT, MICH.",32437,32437,14760,380,1287,16010,0,1098,681237,681237,419881,6301,25442,229613,0
1973,pages_07_08.json,39,DETROIT,1019,1019,61,2,0,956,0,11,16529,16529,1247,29,0,15253,0
1973,pages_07_08.json,40,OUTSIDE CENTRAL CITY,31418,31418,14699,378,1287,15054,0,1087,664708,664708,418634,6272,25442,214361,0
1973,pages_07_08.json,41,"DUBUQUE, IOWA",339,339,178,0,8,153,0,12,5422,5422,3537,0,75,1810,0
1973,pages_07_08.json,42,DUBUQUE,285,285,141,0,0,144,0,11,4352,4352,2642,0,0,1710,0
1973,pages_07_08.json,43,OUTSIDE CENTRAL CITY,54,54,37,0,8,9,0,1,1070,1070,895,0,75,100,0
1973,pages_07_08.json,44,"DULUTH-SUPERIOR, MINN.-WIS.",1026,1026,656,22,36,312,0,10,16656,16656,12301,254,584,3516,0
1973,pages_07_08.json,45,INSIDE CENTRAL CITIES.,434,434,128,16,32,258,0,8,5791,5791,2476,168,548,2599,0
1973,pages_07_08.json,46,DULUTH,400,400,107,8,32,253,0,7,5223,5223,2070,61,548,2544,0
1973,pages_07_08.json,47,SUPERIOR,34,34,21,8,0,5,0,1,568,568,406,107,0,55,0
1973,pages_07_08.json,48,OUTSIDE CENTRAL CITIES,592,592,528,6,4,54,0,2,10865,10865,9825,86,37,917,0
1973,pages_07_08.json,49,"ELMIRA, N.Y.",428,428,310,0,16,102,0,13,10115,10115,8271,0,203,1642,0
1973,pages_07_08.json,50,ELMIRA,111,111,9,0,0,102,0,13,1858,1858,216,0,0,1642,0
1973,pages_07_08.json,51,OUTSIDE CENTRAL CITY,317,317,301,0,16,0,0,0,8257,8257,8055,0,203,0,0
1973,pages_07_08.json,52,"EL PASO, TEX.",5936,5806,1747,140,31,3888,130,409,88026,85712,37738,2259,417,45298,2314
1973,pages_07_08.json,53,EL PASO,5933,5803,1744,140,31,3888,130,409,87971,85658,37684,2259,417,45298,2314
1973,pages_07_08.json,54,OUTSIDE CENTRAL CITY,3,3,3,0,0,0,0,0,55,55,55,0,0,0,0
1973,pages_07_08.json,55,"ERIE, PA.",1387,1387,985,40,11,351,0,14,26136,26136,19697,553,95,5790,0
1973,pages_07_08.json,56,ERIE,346,346,178,8,0,160,0,2,5717,5717,2736,81,0,2900,0
1973,pages_07_08.json,57,OUTSIDE CENTRAL CITY,1041,1041,807,32,11,191,0,12,20418,20418,16961,472,95,2890,0
1973,pages_07_08.json,58,"EUGENE-SPRINGFIELD, OREG.",3028,3028,1593,228,67,1140,0,84,50773,50773,32720,3540,849,13664,0
1973,pages_07_08.json,59,INSIDE CENTRAL CITIES.,2117,2117,774,212,51,1080,0,76,33863,33863,16790,3344,697,13032,0
1973,pages_07_08.json,60,EUGENE,1364,1364,570,86,11,697,0,26,23736,23736,13053,1545,123,9015,0
1973,pages_07_08.json,61,SPRINGFIELD,753,753,204,126,40,383,0,50,10127,10127,3737,1799,574,4017,0
1973,pages_07_08.json,62,OUTSIDE CENTRAL CITIES,911,911,819,16,16,60,0,8,16910,16910,15930,195,153,632,0
1973,pages_07_08.json,63,"EVANSVILLE, IND.-KY.",1884,1884,1002,12,59,811,0,73,23488,23486,15946,86,739,6717,0
1973,pages_07_08.json,64,EVANSVILLE,573,573,227,2,0,344,0,28,3550,3550,1360,10,0,2179,0
1973,pages_07_08.json,65,OUTSIDE CENTRAL CITY,1311,1311,775,10,59,467,0,45,19938,19938,14586,75,739,4538,0
1973,pages_09_10.json,1,"FALL RIVER, MASS.-R.I.",1180,1180,698,8,0,474,0,10,18386,18386,13890,100,0,4396,0
1973,pages_09_10.json,2,INSIDE CENTRAL CITIES,541,541,85,0,0,456,0,9,5671,5671,1425,0,0,4246,0
1973,pages_09_10.json,3,OUTSIDE CENTRAL CITY,639,639,613,8,0,18,0,1,12715,12715,12465,100,0,150,0
1973,pages_09_10.json,4,FARGO-MOORHEAD ND-MN,859,859,545,26,39,249,0,13,19685,19685,15391,475,582,3237,0
1973,pages_09_10.json,5,INSIDE CENTRAL CITIES,606,606,319,20,23,244,0,12,13717,13717,9828,355,367,3167,0
1973,pages_09_10.json,6,FARGO,511,511,251,20,15,225,0,9,11179,11179,7976,355,158,2690,0
1973,pages_09_10.json,7,MOORHEAD,95,95,68,0,8,19,0,3,2538,2538,1851,0,209,477,0
1973,pages_09_10.json,8,OUTSIDE CENTRAL CITIES,253,253,226,6,16,5,0,1,5968,5968,5563,120,215,70,0
1973,pages_09_10.json,9,"FAYETTEVILLE-SPRINGDALE, ARK.",1201,1201,754,54,55,338,0,34,18451,18451,14531,577,575,2768,0
1973,pages_09_10.json,10,INSIDE CENTRAL CITIES,596,596,349,28,15,204,0,21,9038,9038,6794,291,225,1728,0
1973,pages_09_10.json,11,FAYETTEVILLE,343,343,117,10,12,204,0,21,3962,3962,2038,92,105,1728,0
1973,pages_09_10.json,12,SPRINGDALE,253,253,232,18,3,0,0,0,5075,5075,4756,200,120,0,0
1973,pages_09_10.json,13,OUTSIDE CENTRAL CITIES,605,605,405,26,40,134,0,13,9413,9413,7737,286,350,1040,0
1973,pages_09_10.json,14,"FAYETTEVILLE, N.C.",558,558,410,8,7,133,0,18,13918,13918,10659,76,109,3074,0
1973,pages_09_10.json,15,FAYETTEVILLE,457,457,313,4,7,133,0,18,11514,11514,8283,48,109,3074,0
1973,pages_09_10.json,16,OUTSIDE CENTRAL CITY,101,101,97,4,0,0,0,0,2404,2404,2376,28,0,0,0
1973,pages_09_10.json,17,"FITCHBURG-LEOMINSTER, MASS.",571,571,317,20,16,218,0,9,9952,9952,6536,230,200,2986,0
1973,pages_09_10.json,18,INSIDE CENTRAL CITIES,357,357,129,0,16,212,0,8,6055,6055,2924,0,200,2931,0
1973,pages_09_10.json,19,FITCHBURG,98,98,20,0,0,78,0,7,2169,2169,368,0,0,1800,0
1973,pages_09_10.json,20,LEOMINSTER,259,259,109,0,16,134,0,1,3887,3887,2556,0,200,1131,0
1973,pages_09_10.json,21,OUTSIDE CENTRAL CITIES,214,214,188,20,0,6,0,1,3897,3897,3612,230,0,55,0
1973,pages_09_10.json,22,"FLINT, MICH.",4658,4658,2349,32,140,2137,0,142,80678,80678,56210,561,1922,21986,0
1973,pages_09_10.json,23,FLINT,92,92,60,0,0,32,0,4,1690,1690,1056,0,0,634,0
1973,pages_09_10.json,24,OUTSIDE CENTRAL CITY,4566,4566,2289,32,140,2105,0,138,78989,78989,55154,561,1922,21352,0
1973,pages_09_10.json,25,"FLORENCE, ALA.",693,693,344,6,21,322,0,4,11689,11689,6778,56,182,4673,0
1973,pages_09_10.json,26,FLORENCE,586,586,237,6,21,322,0,4,9941,9941,5030,56,182,4673,0
1973,pages_09_10.json,27,OUTSIDE CENTRAL CITY,107,107,107,0,0,0,0,0,1747,1747,1747,0,0,0,0
1973,pages_09_10.json,28,"FORT LAUDERDALE-HOLLYWOOD, FLA.",62680,62680,11349,1300,1665,48366,0,1751,1074509,1074509,267648,21234,23217,762410,0
1973,pages_09_10.json,29,INSIDE CENTRAL CITIES,4269,4269,463,242,8,3556,0,165,118413,118413,22412,4026,205,91770,0
1973,pages_09_10.json,30,FORT LAUDERDALE,3312,3312,165,100,8,3039,0,111,99515,99515,13747,2032,205,83532,0
1973,pages_09_10.json,31,HOLLYWOOD,957,957,298,142,0,517,0,54,18897,18897,8665,1994,0,8238,0
1973,pages_09_10.json,32,OUTSIDE CENTRAL CITIES,58411,58411,10886,1058,1657,44810,0,1586,956096,956096,245236,17209,23012,670640,0
1973,pages_09_10.json,33,"FORT MYERS, FLA.",9149,9149,2967,586,459,5137,0,265,146207,146207,57699,6723,7908,73876,0
1973,pages_09_10.json,34,FORT MYERS,712,712,133,34,39,506,0,32,8638,8638,2094,375,303,5865,0
1973,pages_09_10.json,35,OUTSIDE CENTRAL CITY,8437,8437,2834,552,420,4631,0,233,137569,137569,55605,6348,7605,68011,0
1973,pages_09_10.json,36,"FORT SMITH, ARK.-OKLA.",1046,1046,506,34,23,483,0,37,19537,19537,15786,472,170,3108,0
1973,pages_09_10.json,37,FORT SMITH,669,669,267,24,16,362,0,28,10355,10355,7685,354,121,2195,0
1973,pages_09_10.json,38,OUTSIDE CENTRAL CITY,377,377,239,10,7,121,0,9,9182,9182,8102,118,49,913,0
1973,pages_09_10.json,39,"FORT WAYNE, IND.",3709,3709,2075,30,48,1556,0,102,72615,72615,53755,599,340,17920,0
1973,pages_09_10.json,40,FORT WAYNE #,1552,1552,313,0,8,1231,0,68,18948,18948,6613,0,70,12265,0
1973,pages_09_10.json,41,OUTSIDE CENTRAL CITY,2157,2157,1762,30,40,325,0,34,53666,53666,47142,599,270,5655,0
1973,pages_09_10.json,42,"FRESNO, CALIF.",4827,4827,1876,130,690,2131,0,189,62345,62345,33571,1413,6072,21289,0
1973,pages_09_10.json,43,FRESNO,2071,2071,355,64,225,1427,0,109,25360,25360,6439,696,2215,16010,0
1973,pages_09_10.json,44,OUTSIDE CENTRAL CITY,2756,2756,1521,66,465,704,0,80,36985,36985,27132,717,3857,5279,0
1973,pages_09_10.json,45,"GADSDEN, ALA.",86,86,73,4,4,5,0,1,1462,1462,1331,50,46,35,0
1973,pages_09_10.json,46,GADSDEN,59,59,51,4,4,0,0,0,992,992,896,50,46,0,0
1973,pages_09_10.json,47,OUTSIDE CENTRAL CITY,27,27,22,0,0,5,0,1,470,470,435,0,0,35,0
1973,pages_09_10.json,48,"GAINESVILLE, FLA.",1262,1262,916,4,16,326,0,4,23655,23655,19628,56,168,3803,0
1973,pages_09_10.json,49,GAINESVILLE,131,131,111,2,4,14,0,1,2909,2909,2757,36,40,76,0
1973,pages_09_10.json,50,OUTSIDE CENTRAL CITY,1131,1131,805,2,12,312,0,3,20746,20746,16871,20,128,3727,0
1973,pages_09_10.json,51,"GALVESTON-TEXAS CITY, TEX.",1087,1087,431,4,28,624,0,22,17690,17690,9965,43,554,7128,0
1973,pages_09_10.json,52,INSIDE CENTRAL CITIES,882,882,256,2,0,624,0,22,12244,12244,5088,29,0,7128,0
1973,pages_09_10.json,53,GALVESTON,604,604,125,2,0,477,0,7,8335,8335,2516,29,0,5790,0
1973,pages_09_10.json,54,TEXAS CITY,278,278,131,0,0,147,0,15,3910,3910,2572,0,0,1338,0
1973,pages_09_10.json,55,OUTSIDE CENTRAL CITIES,205,205,175,2,28,0,0,0,5446,5446,4877,14,554,0,0
1973,pages_09_10.json,56,"GARY-HAMMOND-EAST CHICAGO, IND.",3919,3919,2544,232,146,997,0,73,88242,88242,67227,3076,1939,16000,0
1973,pages_09_10.json,57,INSIDE CENTRAL CITIES,361,361,64,4,43,250,0,10,5410,5410,1558,0,645,3207,0
1973,pages_09_10.json,58,EAST CHICAGO,2,2,2,0,0,0,0,0,38,38,38,0,0,0,0
1973,pages_09_10.json,59,GARY,201,201,31,0,0,170,0,5,3161,3161,679,0,0,2482,0
1973,pages_09_10.json,60,HAMMOND,158,158,31,4,43,80,0,5,2211,2211,772,70,645,725,0
1973,pages_09_10.json,61,OUTSIDE CENTRAL CITIES,3558,3558,2480,228,103,747,0,63,82832,82832,65738,3007,1294,12794,0
1973,pages_09_10.json,62,"GRAND RAPIDS, MICH.",5283,5283,2625,146,73,2439,0,143,97830,97830,68698,2075,1072,25985,0
1973,pages_09_10.json,63,GRAND RAPIDS,229,229,102,28,0,99,0,5,3825,3825,2843,452,0,530,0
1973,pages_09_10.json,64,OUTSIDE CENTRAL CITY,5054,5054,2523,118,73,2340,0,138,94005,94005,65855,1623,1072,25455,0
1973,pages_09_10.json,65,"GREAT FALLS, MONT.",325,325,149,0,0,176,0,8,5698,5698,3539,0,0,2159,0
1973,pages_09_10.json,66,GREAT FALLS,325,325,149,0,0,176,0,8,5698,5698,3539,0,0,2159,0
1973,pages_09_10.json,67,OUTSIDE CENTRAL CITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,pages_11_12.json,1,"GREEN BAY, WIS..",1717,1717,844,284,43,546,0,51,32856,32856,21884,4225,472,6275,0
1973,pages_11_12.json,2,GREEN BAY,851,851,234,190,31,396,0,39,13339,13339,5646,2826,361,4506,0
1973,pages_11_12.json,3,OUTSIDE CENTRAL CITY,866,866,610,94,12,150,0,12,19517,19517,16238,1400,111,1769,0
